zipID,a0,a1,a2,a3,a4,a5
33141.0,-69583.09657904156,0.00012140866093705898,0.47145417899563974,-0.0018507005236751153,34.14972194377971,21.284845680625594
33142.0,-18919.774422076363,0.0007262137586658429,0.35832809321502085,-0.0026104944706711757,9.074789931233372,-0.8648525068910868
33143.0,-31326.641800183254,0.00016638144334794313,-0.5600794469398093,-0.0009568431907252588,16.17802708283515,0.8079581040119912
33144.0,-15757.25793542763,0.00041017903326688495,0.1329236173211469,-0.0018773035093088886,7.742051394879264,-0.4742994778105142
33145.0,-119074.80224928886,-0.0007860742157042517,40.85207500430188,0.12001059838294248,19.723218541966382,-66.8073803807877
33146.0,-35094.72692432957,0.0001363457630406503,-0.4641879998509421,-0.0007133041232866269,17.996898591005667,-3.2945020249679
33147.0,-16816.68666462579,0.0006291840437284532,0.21486669349842435,0.0004959198856989925,8.171434844542867,-1.8697539194966355
33149.0,-124468.69942323529,0.00015610342150811733,-8.334244971521278,-0.017199375558116594,70.33004678177417,-36.00820311332885
33150.0,-20863.27731527969,0.0006033118840591112,0.15411199944644718,-0.002334910964757082,10.233830157603748,0.6498728386032532
33154.0,-50412.47204237195,0.00014228654364996374,-1.0826718724276916,0.011409960529275067,26.1399781941478,-4.801803536549716
33155.0,-17915.181904011162,0.0008440520014116543,13.808021463506314,-0.01479295937156889,-4.389862948409199,-12.261679709725463
33156.0,-26944.329883556085,0.00013828260797990572,-0.29418981120388,0.0004270628639669223,13.731415395269059,0.005614534654217995
33157.0,-15839.704531903019,0.00034007047926954727,0.12134869120460384,-0.00019977993845426983,7.776624595325682,0.0012112979731473187
33158.0,-17442.239297947744,0.0003190307732628604,0.36650103246779003,-0.0015324755914485485,8.343195058975095,1.2014046792088846
33160.0,-47602.79234664239,0.00015663634487788873,-0.6446583874450132,-0.005936886495114875,24.36379421645778,-0.008714447105678523
33161.0,-21892.052218384983,0.0004887116646501314,-0.18715093097064608,-0.001723226756250131,11.079952647629153,0.05881755338476761
33162.0,-18595.729746078752,0.000392825040747296,0.01947891754388974,-0.0006728310516275854,9.242879646977238,-0.18446228602675296
33165.0,-18833.164206632828,0.0002132726130720687,-0.5313353627063127,0.00027651453939834245,9.924841264117868,-2.1852090908302837
33166.0,-20047.321506246666,0.00034149962813037545,-0.2382872454754837,-0.0033884236650237325,10.25520935297342,-3.337471691640128
33167.0,-16572.06389545572,0.0005704862601535104,0.0936887399639369,-0.00041309840745541016,8.161525612360036,0.9016281516981163
33168.0,-21766.808110120634,0.0005322663617344572,0.10366921367425827,-0.000877528426942282,10.732206994311738,-0.3823552296189122
33169.0,-13671.19554179062,6.300534964773187e-05,0.04720732610528623,0.00016694658265131685,6.78261292224832,-0.38921988491676274
33170.0,-11069.064655069447,0.0004780964685130615,0.0056157770027824285,0.00021894430283382515,5.517134434032174,-0.09179885345881188
33172.0,-9691.656437858903,0.0008422183137925521,-0.8289738582449514,-0.009216430655756636,5.7010378727096995,-7.803116984706867
33173.0,-15114.83868020842,0.0001663891943470795,-0.22717001723301328,0.00021440057194581583,7.78244096070204,-0.9423063893448456
33174.0,-16209.271448790758,0.00034481377004163193,0.20160462129295104,-0.0014185904504568465,7.897241775257098,-0.8667637618873373
33175.0,-12577.622298092563,0.000197520164793298,-0.026868737512939587,-0.0003340163279793047,6.322034089482205,-0.10500792721648908
33176.0,-15644.609166928665,0.0002830641028408696,0.20639106761843296,-0.0006261946051412515,7.608492257980958,-0.7164900638936321
33177.0,-18127.910822454614,0.0004987409373452352,0.49445191309261444,-0.0008222675224189726,8.544496522053143,-0.42264360540742374
33178.0,-9670.21479514931,0.00029372700006095165,-1.2221639776464646,-0.004315398356693331,6.062754123528696,5.381506039710504
