Asian,Black,CensusID,ClaimDamage,ClaimN,FeatureID,HOUSEHOLDS,Other,Owner,PolicyN,PolicyRate,Renter,White,policycost
2.6,4.5,12086007104,83860.9977778,2.0,188,1563.0,-94.39999999999999,667.0,79.5454545455,0.050892805211452334,896.0,88.3,47776.8181818
1.3,26.8,12086010209,15524918.267559888,29.3157894737,189,1437.0,-92.19999999999999,1093.0,701.0,0.48782185107863607,344.0,65.1,311553.727273
1.8,6.3,12086020000,24844626.754374556,53.9090909091,190,2058.0,-90.8,1830.0,927.090909091,0.45048149129786197,228.0,83.7,371029.454545
1.5,7.7,12086019500,2903588.183809808,21.8421052632,191,2295.0,-93.9,1949.0,1101.0,0.4797385620915033,346.0,85.7,514314.454545
0.0,0.0,12086980200,0.0,1.0,192,0.0,1.0,0.0,8.11111111111,0.0,0.0,0.0,4502.55555556
2.2,5.7,12086018400,108747.22654294883,9.44444444444,193,1344.0,-91.5,746.0,375.090909091,0.27908549783556547,598.0,84.6,167529.272727
2.0,7.8,12086019900,4485131.119275856,29.5555555556,194,2633.0,-88.8,2128.0,1329.72727273,0.5050236508659325,505.0,80.0,532901.636364
0.4,1.3,12086008701,332969.3417744438,12.7692307692,195,1695.0,-95.0,1369.0,418.363636364,0.24682220434454277,326.0,94.3,191261.545455
2.6,2.4,12086017200,195494.69688863406,9.66666666667,196,1115.0,-95.0,974.0,918.454545455,0.8237260497354261,141.0,91.0,373105.363636
1.6,1.3,12086008702,167682.31198327555,9.90909090909,197,1701.0,-96.0,1352.0,326.636363636,0.19202608091475604,349.0,94.1,157836.454545
0.5,1.1,12086015300,599008.5664289,11.5,198,1641.0,-97.19999999999999,1462.0,1113.36363636,0.6784665669469836,179.0,96.6,489846.818182
1.2,1.8,12086009021,3619436.2182,15.9,199,1441.0,-93.5,578.0,331.0,0.22970159611380986,863.0,91.5,183551.454545
2.2,14.8,12086010204,19075589.907246035,33.0588235294,200,1941.0,-92.2,1605.0,551.909090909,0.28434265373982487,336.0,76.2,216372.181818
1.6,12.5,12086010201,548864.1022221444,8.66666666667,201,1153.0,-94.19999999999999,1028.0,306.909090909,0.2661830797129228,125.0,81.1,132006.272727
3.3,14.8,12086019300,220116.2646484375,7.8125,202,2587.0,-91.9,1620.0,389.454545455,0.15054292441244685,967.0,74.8,177775.727273
2.5,4.3,12086019100,350928.8152605728,9.47619047619,203,2124.0,-94.5,1252.0,660.727272727,0.3110768703987759,872.0,88.7,337815.454545
2.4,5.2,12086018900,717408.4210707,17.0,204,2275.0,-94.1,1950.0,1533.81818182,0.6742057942065934,325.0,87.5,701811.363636
1.9,4.2,12086019000,1118867.0437680653,17.380952381,205,1960.0,-93.0,1573.0,849.545454545,0.43344155844132654,387.0,87.9,401139.454545
1.9,6.7,12086019800,288775.9838,7.9,206,2051.0,-92.6,1854.0,125.454545455,0.06116750144076061,197.0,85.0,48762.4545455
2.5,11.4,12086019700,826109.9219708436,12.6470588235,207,1105.0,-92.10000000000001,1014.0,582.0,0.5266968325791855,91.0,79.2,244253.636364
2.6,5.8,12086018800,1840377.8589341203,23.6,208,3152.0,-93.60000000000001,1482.0,1234.81818182,0.3917570373794416,1670.0,86.2,593289.454545
2.6,1.8,12086006707,55129.72444460224,2.66666666667,209,2130.0,-93.9,1112.0,48.8181818182,0.02291933418694836,1018.0,90.5,423400.0
2.9,7.1,12086006709,234053.23111149253,2.66666666667,210,253.0,-94.5,21.0,20.0909090909,0.07941070786916996,232.0,85.5,223951.181818
4.2,3.1,12086006711,704499.1544897286,2.42857142857,211,1685.0,-93.39999999999999,392.0,57.9090909091,0.034367413002433234,1293.0,87.1,476498.454545
2.6,1.7,12086006714,718831.1859375,4.75,212,1048.0,-93.8,513.0,36.1818181818,0.03452463566965649,535.0,90.5,371303.818182
3.5,7.8,12086002703,363152.26653009123,5.28571428571,213,3843.0,-91.39999999999999,1349.0,182.0,0.04735883424408015,2494.0,81.1,950745.454545
2.1,11.3,12086002706,300576.984296875,4.9375,214,1796.0,-84.5,246.0,125.909090909,0.07010528447048998,1550.0,72.1,664107.909091
3.2,4.1,12086004406,382937.70272678183,3.54545454545,215,1869.0,-92.5,450.0,100.909090909,0.05399095286730872,1419.0,86.2,356285.636364
2.5,3.6,12086004301,941174.6475,4.7,216,1616.0,-93.5,725.0,71.8181818182,0.0444419441944307,891.0,88.4,486512.272727
1.2,5.2,12086003915,724464.7488094412,8.17391304348,217,2186.0,-91.30000000000001,785.0,466.636363636,0.21346585710704483,1401.0,85.9,1235762.54545
1.3,5.1,12086003913,34843.69413221269,3.72727272727,218,2168.0,-89.60000000000001,536.0,265.181818182,0.12231633679981549,1632.0,84.2,790481.090909
1.7,7.8,12086003916,219417.07557304864,5.54166666667,219,1708.0,-91.9,562.0,421.363636364,0.2467000212903981,1146.0,83.4,938780.454545
2.3,12.7,12086001206,1177807.1273706942,11.3913043478,220,2156.0,-95.2,1611.0,792.181818182,0.367431270028757,545.0,81.2,1337966.36364
1.4,1.9,12086014300,304305.8214530412,8.70588235294,221,1009.0,-95.1,892.0,323.454545455,0.3205694206689792,117.0,92.8,127040.454545
1.4,1.7,12086015200,51664.24132230121,5.63636363636,222,1903.0,-96.19999999999999,1634.0,987.363636364,0.5188458414944823,269.0,94.1,408572.363636
1.4,3.4,12086016600,246181.74480000001,10.8,223,1129.0,-94.2,934.0,349.727272727,0.30976729205225867,195.0,90.4,139002.545455
0.3,1.8,12086009022,1132635.982007467,10.1538461538,224,583.0,-94.3,429.0,291.0,0.49914236706689535,154.0,93.2,151164.0
1.2,84.3,12086010012,26210.820300000003,4.9,225,1532.0,-94.6,1218.0,648.0,0.42297650130548303,314.0,10.1,361510.090909
2.0,28.0,12086010013,131943.1725206437,7.78947368421,226,1172.0,-90.8,1034.0,854.727272727,0.7292894818489761,138.0,61.8,451553.454545
0.5,19.4,12086010016,86947.59606778808,7.73913043478,227,1293.0,-90.6,1084.0,1030.63636364,0.7970892216860015,209.0,71.7,551314.909091
0.4,3.7,12086010015,120308.46093749999,6.25,228,1162.0,-75.3,907.0,31.2727272727,0.02691284618993115,255.0,72.2,11131.1818182
2.5,6.1,12086018600,8450054.2242,41.2,229,2486.0,-93.1,1686.0,1485.90909091,0.5977108169388576,800.0,85.5,614654.545455
4.5,5.7,12086018700,1936512.885053727,19.8823529412,230,1294.0,-94.3,1121.0,682.272727273,0.5272586764088099,173.0,85.1,279148.636364
2.6,5.1,12086018100,108365.0062584868,8.28571428571,231,1591.0,-93.7,1090.0,303.181818182,0.19056053939786297,501.0,87.0,127388.909091
1.8,3.7,12086017600,19524.22066115661,3.18181818182,232,2048.0,-92.4,1213.0,376.636363636,0.18390447443164062,835.0,87.9,192888.0
3.0,5.2,12086018000,248669.95524674872,9.72222222222,233,2128.0,-93.3,1810.0,1538.72727273,0.7230861244031955,318.0,86.1,669847.909091
1.2,2.0,12086017100,373660.0753460136,14.2105263158,234,2351.0,-94.0,1669.0,799.636363636,0.3401260585435985,682.0,91.8,358491.818182
1.0,2.1,12086017000,225015.17925781247,12.0625,235,1806.0,-94.69999999999999,1254.0,604.545454545,0.33474277660299,552.0,92.6,311896.181818
1.3,3.0,12086017400,26608.62293335412,4.26666666667,236,2283.0,-94.7,1597.0,945.454545455,0.414128140803767,686.0,91.4,389130.181818
2.6,4.7,12086017900,424999.2263634,13.0,237,2507.0,-94.2,2081.0,987.363636364,0.3938426949996011,426.0,87.9,399049.909091
0.5,55.1,12086010010,41398.05714283003,4.28571428571,238,1327.0,-91.4,944.0,518.818181818,0.3909707474137151,383.0,36.8,264192.727273
0.2,45.8,12086010009,29883.496090518365,5.74074074074,239,2204.0,-93.5,1851.0,1126.81818182,0.5112605180671507,353.0,48.5,649390.727273
0.4,57.0,12086010006,33762.253056,4.48,240,2072.0,-93.8,1553.0,549.363636364,0.2651368901370656,519.0,37.4,278878.727273
0.4,22.1,12086010005,28649.125041323365,6.27272727273,241,2158.0,-92.6,1763.0,1306.54545455,0.6054427500231696,395.0,71.1,704921.909091
5.5,6.4,12086003918,249383.67142849998,5.0,242,1352.0,-92.7,408.0,153.0,0.11316568047337278,944.0,81.8,425934.0
0.9,5.2,12086003911,2562.695625,1.5,243,2130.0,-88.89999999999999,649.0,240.818181818,0.11306017925727699,1481.0,83.8,694180.818182
3.3,5.8,12086003917,1794114.498954336,10.8421052632,244,2012.0,-91.19999999999999,827.0,272.818181818,0.1355955178021869,1185.0,83.1,1099560.81818
3.2,5.0,12086000120,571241.1489257812,7.59375,245,1919.0,-93.7,1398.0,806.181818182,0.4201051684116728,521.0,86.5,1702367.81818
1.5,41.6,12086000124,152687.97416682736,3.16666666667,246,1096.0,-90.1,495.0,103.0,0.09397810218978102,601.0,48.0,222884.909091
1.0,77.7,12086000218,85927.32049397407,3.55555555556,247,942.0,-94.0,553.0,56.8181818182,0.060316541208280255,389.0,16.3,40764.9090909
4.7,30.2,12086000214,18642.184897962663,3.14285714286,248,2159.0,-91.9,1159.0,207.454545455,0.09608825634784622,1000.0,58.0,162199.0
1.6,57.3,12086000212,51354.31311095997,2.33333333333,249,1664.0,-91.1,257.0,85.8181818182,0.051573426573437504,1407.0,33.2,87848.9090909
1.9,3.2,12086000127,10933.350308647636,2.77777777778,250,1676.0,-95.0,1166.0,337.090909091,0.20112822738126493,510.0,90.9,921495.090909
1.5,4.1,12086000125,117989.865,3.0,251,1919.0,-94.6,905.0,49.0909090909,0.025581505518968213,1014.0,90.0,284030.636364
0.9,1.7,12086000123,358158.5380152521,5.95652173913,252,1831.0,-95.39999999999999,1255.0,271.454545455,0.1482548036346259,576.0,93.8,900540.818182
1.9,5.3,12086000140,8542.7081481529,1.77777777778,253,1398.0,-90.60000000000001,308.0,37.8181818182,0.027051632201859802,1090.0,84.4,133831.909091
0.7,3.8,12086017500,63750.135466859996,5.8,254,1311.0,-92.1,549.0,324.0,0.2471395881006865,762.0,88.6,174669.181818
0.8,4.1,12086017800,17465.097222225875,3.66666666667,255,1956.0,-91.80000000000001,703.0,109.454545455,0.05595835657208589,1253.0,87.9,123095.272727
1.1,1.6,12086016700,446165.05101562495,15.0625,256,1382.0,-95.4,1186.0,567.363636364,0.41053808709406653,196.0,93.7,216812.454545
0.7,1.4,12086014900,327477.9520406394,12.7142857143,257,1622.0,-96.3,1345.0,1025.90909091,0.6324963569112207,277.0,95.2,415728.272727
1.3,1.7,12086014700,218236.5659899125,9.875,258,2395.0,-95.6,1507.0,926.181818182,0.3867147466313153,888.0,93.6,470056.0
0.3,2.0,12086014800,136930.589999775,6.75,259,1793.0,-93.5,1240.0,308.272727273,0.17193124778192972,553.0,92.2,150783.545455
0.1,53.8,12086014100,0.0,1.0,260,0.0,-97.0,0.0,21.5454545455,0.0,0.0,44.1,13349.1818182
1.5,1.8,12086004703,1625275.5837209728,17.3571428571,261,1789.0,-95.2,867.0,615.272727273,0.34391991462996085,922.0,92.9,520564.090909
1.1,2.4,12086004702,706589.0394577665,11.4285714286,262,2243.0,-94.8,1259.0,362.181818182,0.16147205447258134,984.0,92.3,219098.909091
1.1,1.2,12086007702,109810.8817767147,3.73913043478,263,2224.0,-95.5,1763.0,444.545454545,0.19988554610836332,461.0,94.2,287412.727273
0.4,3.2,12086013800,30349.471280238697,4.11764705882,264,2063.0,-92.3,982.0,264.454545455,0.12818930947891422,1081.0,89.7,167174.090909
1.4,1.2,12086008803,1163096.289474,15.0,265,2163.0,-96.89999999999999,1559.0,202.090909091,0.09343084100369856,604.0,95.3,91329.4545455
0.0,61.8,12086001701,39607.44180554465,1.83333333333,266,1376.0,-93.8,701.0,170.0,0.12354651162790697,675.0,33.0,185583.090909
2.1,53.9,12086001203,1290629.1100001,13.0,267,2803.0,-90.8,933.0,549.090909091,0.19589400966500176,1870.0,35.8,593671.272727
2.4,22.8,12086001104,14399.061834303926,3.61538461538,268,1720.0,-91.10000000000001,1376.0,162.454545455,0.09445031712499999,344.0,66.9,91063.6363636
0.9,59.9,12086001103,1022.1525,1.0,269,1280.0,-90.19999999999999,784.0,29.0909090909,0.022727272727265622,496.0,30.4,12483.1818182
1.5,58.9,12086001102,4384.51,2.0,270,1177.0,-92.8,956.0,29.4545454545,0.025025102340271877,221.0,33.4,12239.6363636
2.0,61.7,12086001101,85251.47058828644,5.88235294118,271,1443.0,-92.6,943.0,299.454545455,0.20752220752252254,500.0,29.9,264191.363636
0.5,67.8,12086001006,471612.08927066263,9.20833333333,272,1451.0,-89.0,766.0,255.909090909,0.17636739552653344,685.0,21.7,209783.909091
0.5,84.9,12086001005,68849.714166825,4.75,273,829.0,-95.5,283.0,133.272727273,0.16076324158383593,546.0,11.1,91256.2727273
0.2,77.7,12086001004,15832.05714286,2.0,274,1742.0,-91.60000000000001,607.0,128.0,0.07347876004592423,1135.0,14.7,99396.6363636
0.2,72.9,12086001003,36938.556210937495,3.0625,275,1847.0,-92.80000000000001,1026.0,399.909090909,0.2165181867401191,821.0,20.7,205960.454545
0.1,78.0,12086001002,42142.4699,4.6,276,2058.0,-93.0,1178.0,359.727272727,0.1747945931618076,880.0,15.9,209449.090909
3.1,60.2,12086009807,2454.323061223367,1.85714285714,277,2585.0,-93.5,1676.0,142.636363636,0.05517847722862669,909.0,31.2,83634.6363636
0.9,2.2,12086013900,88657.50235512141,5.72727272727,278,1311.0,-94.5,1035.0,257.909090909,0.1967269953539283,276.0,92.4,108885.090909
3.7,1.9,12086009036,8761.518518534785,2.77777777778,279,2537.0,-94.39999999999999,1620.0,533.363636364,0.2102339914718171,917.0,89.8,245281.909091
0.8,86.5,12086009906,19549.824375,3.5625,280,1544.0,-94.89999999999999,1263.0,260.090909091,0.1684526613283679,281.0,8.6,133994.363636
0.3,86.8,12086000414,118232.038125,4.5,281,1707.0,-95.1,574.0,154.090909091,0.09027001118394844,1133.0,9.0,163293.727273
0.6,78.9,12086000413,26425.461989782227,3.78571428571,282,1314.0,-92.0,930.0,188.727272727,0.14362806143607307,384.0,13.5,183859.909091
0.8,89.1,12086009504,6922.058888886779,2.33333333333,283,1341.0,-95.1,1190.0,54.3636363636,0.04053962443221477,151.0,6.2,32228.2727273
0.2,88.8,12086009503,65654.24432114973,4.05555555556,284,1333.0,-95.1,975.0,374.0,0.2805701425356339,358.0,7.1,280164.909091
0.1,83.6,12086010011,461.1674074085765,1.77777777778,285,2116.0,-93.6,865.0,116.181818182,0.05490634129584121,1251.0,10.9,62104.6363636
3.7,6.5,12086018300,194808.34293324937,7.73333333333,286,1538.0,-92.8,1062.0,439.636363636,0.28584939118075425,476.0,83.6,193385.181818
3.6,9.3,12086018500,151100.539910286,10.9333333333,287,1591.0,-93.4,681.0,233.636363636,0.14684875149968574,910.0,81.5,106156.909091
1.2,3.6,12086017700,0.0,2.25,288,1475.0,-90.89999999999999,839.0,88.2727272727,0.059845916795050844,636.0,87.1,62733.0909091
1.0,26.3,12086010801,245228.82221567514,8.57894736842,289,1624.0,-89.1,1004.0,569.363636364,0.35059337214532016,620.0,62.8,252115.181818
1.3,13.7,12086011005,615085.9887499999,13.7,290,1552.0,-93.3,1159.0,776.909090909,0.5005857544516753,393.0,79.3,326174.818182
2.3,20.5,12086011009,108483.85390624999,5.125,291,1491.0,-87.89999999999999,749.0,710.818181818,0.4767392232179745,742.0,66.1,359114.636364
1.8,12.5,12086010608,240048.0231640625,7.0625,292,1647.0,-92.89999999999999,1248.0,363.454545455,0.22067671248026716,399.0,79.6,181286.454545
0.1,77.3,12086010001,147201.19880875284,7.08695652174,293,1812.0,-94.5,1398.0,1129.81818182,0.6235199678918323,414.0,18.1,695774.636364
0.1,88.9,12086009904,77500.86877500001,4.65,294,1115.0,-93.9,359.0,407.818181818,0.36575621687713006,756.0,5.9,396984.636364
0.2,93.6,12086009903,35106.23782006826,4.05882352941,295,1480.0,-97.1,1301.0,305.0,0.20608108108108109,179.0,4.3,171862.727273
1.6,82.2,12086009901,48209.13828495369,4.40909090909,296,3219.0,-93.1,1446.0,885.909090909,0.2752125165917987,1773.0,10.3,595773.454545
0.9,77.9,12086009600,502119.6739453125,6.1875,297,2442.0,-93.10000000000001,901.0,243.363636364,0.09965750874856676,1541.0,15.3,179592.545455
0.6,85.8,12086009501,1314.8643749999999,1.375,298,1771.0,-94.1,802.0,14.5454545455,0.008213130742800678,969.0,8.7,6695.09090909
0.0,74.9,12086009400,133825.34755574746,7.53333333333,299,1736.0,-93.60000000000001,1352.0,679.363636364,0.39133850020967736,384.0,19.7,368399.909091
0.3,2.8,12086009308,0.0,1.0,300,2237.0,-92.69999999999999,866.0,143.0,0.06392489941886455,1371.0,90.6,84420.5454545
0.2,3.7,12086009307,56370.775008,5.16,301,2210.0,-94.7,884.0,250.272727273,0.1132455779515837,1326.0,91.8,150003.636364
1.1,1.3,12086000129,257029.52799999996,2.8,302,1102.0,-97.0,975.0,95.5454545455,0.08670186437885662,127.0,95.6,408178.454545
5.1,3.1,12086016500,88959.12150000001,8.5,303,2097.0,-94.9,1769.0,831.363636364,0.39645380847114925,328.0,87.7,344323.181818
4.1,11.1,12086019600,248431.60591832528,7.28571428571,304,1487.0,-93.60000000000001,1369.0,1204.90909091,0.8102952864223268,118.0,79.4,533014.636364
0.6,14.3,12086011101,4039678.6624949994,15.0,305,2693.0,-83.30000000000001,547.0,253.545454545,0.094149816021166,2146.0,69.4,187941.0
1.5,8.2,12086011102,169121.10495902898,7.36363636364,306,1996.0,-94.60000000000001,1664.0,493.454545455,0.24722171615981964,332.0,85.9,244677.0
0.9,41.3,12086010207,517422.11078125,5.375,307,1480.0,-93.4,204.0,185.0,0.125,1276.0,52.2,105146.818182
0.2,86.2,12086008309,166427.79875,5.75,308,1342.0,-95.7,543.0,28.5454545455,0.021270830510804768,799.0,10.3,28665.2727273
1.8,41.7,12086008308,18673.48125,5.0,309,1625.0,-91.7,1131.0,42.9090909091,0.026405594405600002,494.0,49.2,15904.4545455
0.5,90.5,12086009905,176.856,1.6,310,1426.0,-95.9,1274.0,28.2727272727,0.01982659696542777,152.0,5.9,14295.9090909
0.1,5.8,12086000807,55907.50000005885,3.16666666667,311,1505.0,-93.5,146.0,86.7272727273,0.05762609483541529,1359.0,88.6,58197.1818182
0.5,28.3,12086002501,10131.521874999999,2.125,312,1530.0,-82.2,528.0,122.818181818,0.0802733214496732,1002.0,54.4,87886.6363636
2.1,8.1,12086004403,109984.35605467143,3.14285714286,313,1714.0,-88.8,454.0,273.545454545,0.15959478094807467,1260.0,79.6,1081411.27273
0.5,3.2,12086005405,3561.575,1.0,314,1226.0,-89.7,380.0,9.0,0.00734094616639478,846.0,87.0,7226.09090909
1.1,3.7,12086005103,19580.56,2.0,315,900.0,-92.5,213.0,22.8181818182,0.025353535353555556,687.0,88.7,31209.0909091
0.6,47.7,12086007101,0.0,1.0,316,1069.0,-92.7,352.0,33.3636363636,0.03121013691637044,717.0,45.4,14526.0
3.5,3.5,12086008418,1895734.7759963544,17.3333333333,317,1120.0,-95.5,602.0,509.454545455,0.4548701298705357,518.0,89.5,265202.090909
0.7,1.8,12086008805,505135.39439999993,5.6,318,1571.0,-96.1,691.0,149.909090909,0.09542271859261618,880.0,94.6,69344.8181818
1.9,4.0,12086017300,51869.740059233656,6.38461538462,319,1480.0,-91.60000000000001,948.0,328.090909091,0.22168304668310812,532.0,86.7,141355.818182
3.7,1.8,12086007503,0.0,1.0,320,394.0,-96.3,276.0,23.3636363636,0.059298569450761424,118.0,91.8,14706.1818182
0.3,0.9,12086014500,7750575.0162901785,30.9473684211,321,1290.0,-97.0,1144.0,677.818181818,0.5254404510217054,146.0,96.8,296651.545455
0.6,3.5,12086490100,131392.71111139905,6.66666666667,322,541.0,-95.8,261.0,190.727272727,0.3525457906229205,280.0,92.7,237708.545455
0.3,9.1,12086001703,659199.3408619587,7.19047619048,323,1712.0,-88.9,536.0,350.0,0.2044392523364486,1176.0,80.5,561418.545455
2.8,2.3,12086009014,157690.49519999998,2.8,324,1428.0,-92.89999999999999,874.0,278.272727273,0.1948688566337535,554.0,88.8,178047.181818
0.8,1.5,12086009017,288447.6408283162,6.38461538462,325,1791.0,-92.6,1328.0,125.272727273,0.06994568803629257,463.0,91.3,92995.3636364
0.7,8.4,12086003003,330749.98958651524,5.72727272727,326,2203.0,-88.0,521.0,312.909090909,0.14203771716250566,1682.0,79.9,555886.181818
1.7,4.6,12086006602,45484.54653069849,1.57142857143,327,2817.0,-88.5,454.0,55.7272727273,0.019782489431061413,2363.0,83.2,192940.818182
0.7,2.9,12086005703,2339231.290590274,5.46153846154,328,2954.0,-94.39999999999999,1006.0,91.1818181818,0.030867237028368313,1948.0,91.8,215571.636364
0.2,2.8,12086005704,206010.60586412027,5.38888888889,329,2845.0,-94.9,798.0,117.545454545,0.04131650423374341,2047.0,92.9,118230.272727
0.2,3.2,12086005001,1624780.9222149325,12.8095238095,330,2076.0,-94.10000000000001,1209.0,876.454545455,0.42218427045038537,867.0,91.7,1047028.72727
0.4,3.1,12086005002,290170.2198980667,6.78571428571,331,1817.0,-93.5,686.0,308.363636364,0.16971031170280682,1131.0,91.0,333990.181818
0.5,2.5,12086004902,34425.81770827826,2.08333333333,332,2267.0,-95.5,854.0,133.090909091,0.05870794401896779,1413.0,93.5,99711.9090909
0.3,28.0,12086000902,57542.93125000001,3.5,333,1893.0,-89.8,1258.0,569.090909091,0.3006291120396196,635.0,62.5,255656.636364
0.2,14.6,12086000901,4154.07636364,2.0,334,2174.0,-90.89999999999999,1588.0,570.818181818,0.26256586100183993,586.0,77.1,229849.454545
0.2,1.7,12086000605,33012.759183686874,2.14285714286,335,1257.0,-96.30000000000001,917.0,382.727272727,0.30447674839061256,340.0,95.4,182037.727273
0.4,2.2,12086000604,31505.264305578163,3.16666666667,336,1788.0,-96.1,1162.0,460.090909091,0.25732153752293063,626.0,94.5,235843.818182
0.1,1.4,12086000603,4799.8944,1.8,337,1543.0,-96.3,1044.0,339.181818182,0.21981971366299416,499.0,95.8,162165.909091
0.1,1.4,12086000602,31075.85454545,5.0,338,1462.0,-95.6,1126.0,399.0,0.27291381668946646,336.0,95.1,201333.272727
0.1,1.7,12086000601,1431.9355102081513,1.71428571429,339,1466.0,-95.89999999999999,1102.0,174.636363636,0.11912439538608459,364.0,95.1,70424.2727273
0.3,63.9,12086000503,567541.82875,6.5,340,2204.0,-91.89999999999999,616.0,257.909090909,0.11701864378811251,1588.0,28.7,245796.181818
0.7,60.1,12086000501,3445.375,1.25,341,1880.0,-93.0,1105.0,54.6363636364,0.029061895551276595,775.0,33.2,61191.2727273
0.3,51.6,12086000504,166964.91000000003,5.0,342,1336.0,-91.1,771.0,29.6363636364,0.022182906913473053,565.0,40.2,15980.3636364
0.2,4.3,12086000505,19036.145680442307,5.07692307692,343,1764.0,-94.4,877.0,315.363636364,0.17877757163492064,887.0,90.9,291420.909091
0.1,59.9,12086000412,521560.9091111198,7.73913043478,344,2148.0,-92.4,1091.0,192.636363636,0.08968173353631285,1057.0,33.4,122434.454545
0.9,71.4,12086000410,97.92375,1.5,345,1082.0,-93.20000000000002,844.0,11.4545454545,0.010586456057763401,238.0,21.9,7658.54545455
0.4,79.0,12086000411,20759.71530615625,2.14285714286,346,1607.0,-92.60000000000001,585.0,37.2727272727,0.023193980879091476,1022.0,14.2,32090.8181818
0.0,3.7,12086000608,222901.76071404997,5.5,347,2292.0,-95.4,711.0,331.727272727,0.1447326669838569,1581.0,92.7,183994.818182
0.2,4.0,12086000806,858453.7603309948,9.09090909091,348,1632.0,-94.0,339.0,193.090909091,0.11831550802144607,1293.0,90.8,169778.818182
0.0,2.1,12086000607,563598.4322486635,6.69230769231,349,1486.0,-95.89999999999999,998.0,426.909090909,0.2872874097637954,488.0,94.8,207215.818182
1.5,1.4,12086009305,34583.824793372776,4.72727272727,350,1895.0,-96.0,1532.0,949.909090909,0.501271288078628,363.0,94.1,473033.727273
0.1,0.8,12086009200,161.6277777781566,1.66666666667,351,997.0,-95.5,860.0,106.363636364,0.10668368742627883,137.0,95.6,42159.1818182
0.8,1.4,12086008601,198749.55308643886,7.22222222222,352,1463.0,-95.8,1201.0,91.0909090909,0.06226309575591251,262.0,94.6,52913.2727273
2.3,2.7,12086008415,310409.4270587367,8.41176470588,353,1649.0,-96.2,1584.0,565.545454545,0.3429626771043056,65.0,92.2,343175.363636
2.5,7.5,12086008414,713920.8512321769,11.9444444444,354,2329.0,-93.5,2075.0,614.636363636,0.263905694991842,254.0,84.5,332136.454545
2.2,5.2,12086008412,27537.870099999996,2.3,355,2548.0,-94.0,926.0,112.818181818,0.044277151419937204,1622.0,87.6,54935.5454545
2.6,3.6,12086008410,244613.20079244106,11.0952380952,356,2247.0,-94.3,1806.0,433.181818182,0.19278229558611482,441.0,89.1,206638.363636
4.1,6.2,12086008409,847589.2803622793,13.5238095238,357,1898.0,-94.5,1482.0,577.727272727,0.30438739342834564,416.0,85.2,397652.181818
2.7,2.9,12086008405,358547.01430567715,8.08333333333,358,2242.0,-95.69999999999999,1750.0,572.545454545,0.2553726380664585,492.0,91.1,295991.636364
2.9,48.0,12086008307,40249.653333357004,7.55555555556,359,1794.0,-91.69999999999999,1499.0,100.636363636,0.05609607783500557,295.0,41.8,40351.2727273
1.3,32.2,12086010210,6134786.426036916,20.6111111111,360,1881.0,-91.1,1057.0,745.636363636,0.3964042337246146,824.0,58.6,298467.272727
1.9,34.1,12086010208,83762.988889,5.0,361,1550.0,-90.9,562.0,115.272727273,0.07436950146645162,988.0,55.9,63475.7272727
0.8,12.3,12086020300,490838.456874675,9.75,362,973.0,-93.4,791.0,164.727272727,0.1692983275714286,182.0,81.3,61912.9090909
4.2,2.1,12086008205,9859662.173268659,18.0666666667,363,1352.0,-96.39999999999999,1263.0,894.090909091,0.6613098440022189,89.0,91.1,1097823.18182
4.3,3.7,12086008206,318712.6934627807,7.26315789474,364,1465.0,-94.9,1225.0,788.636363636,0.5383183369529011,240.0,87.9,900841.818182
5.2,1.6,12086008102,287360.6587196751,6.05882352941,365,1581.0,-95.5,1348.0,743.272727273,0.47012822724414927,233.0,89.7,773087.272727
3.2,1.8,12086008101,841621.3442582727,10.0769230769,366,1177.0,-97.1,1114.0,705.909090909,0.5997528384953271,63.0,93.1,885047.272727
2.8,2.1,12086007805,142912.45469365432,6.64285714286,367,1798.0,-95.60000000000001,1457.0,443.0,0.246384872080089,341.0,91.7,289170.181818
2.6,1.3,12086007806,642662.9474609374,6.0625,368,1230.0,-96.9,1161.0,401.0,0.3260162601626016,69.0,94.0,264579.545455
1.1,5.0,12086004901,645145.0351042016,4.57142857143,369,1279.0,-93.19999999999999,145.0,70.6363636364,0.05522780581422987,1134.0,88.1,190677.363636
1.3,1.7,12086007902,130094.3978515625,4.5625,370,1222.0,-95.2,963.0,387.545454545,0.31714030650163666,259.0,93.2,237150.454545
1.7,3.5,12086000107,40479.422343750004,4.875,371,1210.0,-94.9,505.0,133.818181818,0.11059353869256199,705.0,90.7,349874.0
4.8,5.7,12086008202,1386171.2219999998,10.6,372,1502.0,-95.5,1150.0,777.909090909,0.5179155065972038,352.0,86.0,829435.909091
4.7,14.7,12086008208,466092.52923563763,10.2142857143,373,1397.0,-90.80000000000001,887.0,476.909090909,0.34138088110880455,510.0,72.4,598886.181818
1.6,0.2,12086007801,90331.06145821679,2.58333333333,374,266.0,-97.39999999999999,253.0,161.0,0.6052631578947368,13.0,96.6,138710.090909
1.0,1.8,12086014400,411840.03383384156,10.380952381,375,1285.0,-93.5,1034.0,462.181818182,0.3596745666785992,251.0,91.7,214448.272727
0.9,0.7,12086015000,1009130.988148092,19.1739130435,376,2506.0,-96.69999999999999,2232.0,2002.18181818,0.7989552347086991,274.0,96.1,834187.818182
1.5,2.5,12086016200,172170.1615737293,9.16666666667,377,1162.0,-94.9,939.0,478.181818182,0.41151619464888123,223.0,91.9,227294.0
